instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
a4cc6bda-b227-40a6-b2b3-68d10842a4a3.singles,10,20,0.0005222467300000001,0.006980122350000001,0,8.174191999999997e-05,0,100,403,62,28,0,0,2,2,0
a4e24d2a-3763-4745-b9e0-80d578b09f8b.singles,10,20,0.0005302982900000002,0.026079509160000004,0,8.448073e-05,0,100,1903,61,28,0,0,3,3,0
a55b95ff-568d-4bd0-baf7-b3c5c2cc1d39.singles,10,20,0.0005077940199999999,0.00200165576,0,0.0017887746700000007,2,100,56,57,29,0,0,2,3,0
a60e786e-0c8c-49d0-aa62-e4c03b20f0b6.singles,10,20,0.00053143595,0.035248138680000006,0,0.0016311513500000003,2,100,2302,63,30,0,0,1,4,0
a619667d-b47d-498d-828c-cf3115231ff4.singles,10,20,0.0005446649699999999,0.04014989678999999,0,0.00828021374,6,100,2548,65,29,0,0,2,3,0
a6751d3f-6be3-4999-acbe-53d96de4743a.singles,10,20,0.00052015138,0.013449114179999997,0,8.247805000000001e-05,0,100,760,62,28,0,0,1,3,0
a6fb1d6f-b072-4dc9-8bdf-19ea3bb2dfbe.singles,10,20,0.00055621032,0.08017794602000002,0,8.306130999999995e-05,0,100,5839,67,28,0,0,0,1,0
a70f5ae6-fd9a-4db7-af84-2056a48239bf.singles,10,20,0.0005230702800000002,0.0130402729,0,0.004217364749999999,4,100,840,57,28,0,0,2,4,0
a7f3ffad-3454-48c5-872c-2d9781f039d7.singles,10,20,0.0005125514300000002,0.007678140439999997,0,0.0008691475499999997,1,100,399,61,28,0,0,1,3,0
a80ecb58-d3b5-486d-9538-30dde0b6e1f6.singles,10,20,0.0005584749399999997,0.04371256274000001,0,8.103318e-05,0,100,3314,69,29,0,0,1,3,0
a844ce14-7083-44db-8e01-2284e8f2385e.singles,10,3.108320398,0.0005447360299999999,0.09718598464000003,2.064e-06,8.185035000000004e-05,0,100,5947,68,29,0,0,3,3,0
a8737832-03c8-4e9d-b8d4-0a1998cfa85a.singles,10,20,0.0005093308300000002,0.006815342969999999,0,0.0008768584600000001,1,100,310,63,29,0,0,1,2,0
a87e969c-a085-4259-99ac-f697b6afc70c.singles,10,20,0.00051710412,0.013573120839999992,0,7.963542e-05,0,100,863,63,30,0,0,3,3,0
a887da7d-4045-401e-81fc-b5dcfead7236.singles,10,20,0.0005363794199999998,0.028911090209999997,0,8.725417000000001e-05,0,100,1559,67,28,0,0,2,1,0
a8e3803c-284a-415d-88b1-ff3ed68068a0.singles,10,20,0.0005481042000000001,0.0023887134800000005,0,0.014363169370000005,11,100,84,59,28,0,0,2,2,1
a8f63f55-ca32-4bb6-af64-bbaba35c6afa.singles,10,20,0.00051142322,0.010508237300000002,0,8.247501000000001e-05,0,100,524,64,28,0,0,0,2,0
a9271b08-3eb7-4d35-9bbb-4781c650af3b.singles,10,20,0.00050212191,0.003572063789999999,0,8.175128999999996e-05,0,100,155,60,28,0,0,2,3,0
a97a2d45-49be-47d0-b5ca-1e8a99550ecb.singles,10,20,0.00051279083,0.005161795319999998,0,0.0008605645799999999,1,100,225,62,29,0,0,0,3,0
a9c68359-a3ca-4237-98e4-11163f5cd350.singles,10,20,0.0005210719799999999,0.004729058910000002,0,8.136333e-05,0,100,217,64,29,0,0,4,2,0
aa0fef43-1c28-4e51-bf2e-5d71935a96e3.singles,10,20,0.00052959476,0.007665014990000002,0,0.007866734600000003,7,100,470,57,28,0,0,2,2,0
aabc57bb-f3fb-42ef-94e1-e5f3f71dc26a.singles,10,20,0.00054864089,0.03088160935000001,0,8.034161000000005e-05,0,100,2204,61,28,0,0,0,2,0
aac596ad-21e7-4166-8fa5-8ff3c6c706d0.singles,10,20,0.00055939227,0.06016483796000002,0,0.002654247920000001,3,100,4063,65,28,0,0,0,2,0
aaef5963-8b2d-48cf-b926-37a05f2899de.singles,10,20,0.0005113009999999998,0.005723482280000002,0,0.00106277555,1,100,324,62,28,0,0,2,3,0
ab13f691-1831-4ce6-a149-c91a03b5c21c.singles,10,20,0.0005468794200000003,0.011131676429999997,0,0.0042549945,4,100,767,56,29,0,0,2,5,0
ab8ea4a1-8cc9-4fff-a6ec-1bba5ef37f54.singles,10,20,0.0005183499300000002,0.01181279804,0,0.0014820979099999993,2,100,652,64,29,0,0,3,3,0
abb2b64d-0771-487f-a326-e87abb28466a.singles,10,20,0.0005264681600000001,0.01711700401,0,0.0008526845199999999,1,100,938,64,29,0,0,2,2,0
ac3dc485-1c06-40a2-89db-1413b8314649.singles,10,20,0.0005138734400000002,0.005222059520000001,0,0.00272585381,3,100,230,64,30,0,0,1,1,0
ac5dfdce-18ad-490b-bb4a-39dbf55d212a.singles,10,5.547454523,0.0005038802800000001,0.0034283093500000012,1.393e-06,7.872728999999999e-05,0,100,150,58,28,0,0,1,2,1
acaf952a-1661-4ba9-9353-d5dd9ca257c9.singles,10,20,0.0005524831499999999,0.10305701482000001,0,8.421056000000003e-05,0,100,8307,65,30,0,0,2,3,0
ad0c9c90-d3cb-4a68-b673-276ad147bbf8.singles,10,20,0.0005074676399999999,0.005108177609999999,0,8.130230000000002e-05,0,100,222,59,28,0,0,0,4,1
ad919b37-5f13-4ad4-b55f-5ca8c3420b5d.singles,10,20,0.00054276627,0.07899084346,0,8.134655999999999e-05,0,100,4587,69,31,0,0,2,3,0
aded34aa-dae8-4af1-ab93-cf3a5877a311.singles,10,20,0.0005446042500000002,0.05867264509,0,0.03469778023000001,17,100,4056,61,31,0,0,3,1,1
ae017713-64bf-4a6f-a503-9b81d3d05c02.singles,10,20,0.00050752594,0.0055828157099999986,0,0.0008684610399999997,1,100,276,58,29,0,0,4,3,0
ae12e952-90e8-448d-abf7-f6c93591ba49.singles,10,20,0.0005505762000000001,0.4194400410500001,0,8.683387999999997e-05,0,100,28928,66,30,0,0,4,4,0
ae6bbd0a-479c-4171-a3b7-bf5e4d8ab6e9.singles,10,0.63851845,0.0005224732199999996,0.014042958450000002,1.633e-06,0.0009364401099999994,1,100,801,66,29,0,0,1,2,0
aece40c6-08eb-4c6d-b4b5-961b409bc597.singles,10,20,0.0005502213799999999,0.3255499282000001,0,8.783543999999999e-05,0,100,21781,65,29,0,0,4,4,0
af2f60d1-16ec-4ddd-8f5c-fcb73cc3921f.singles,10,20,0.0005478311799999997,0.07162249516000004,0,0.057821844289999993,25,100,4773,62,29,0,0,3,4,0
afa36cb0-4812-4d3e-83f3-9ade179e6319.singles,10,0.235949767,0.0005467826700000001,0.18719220597000003,1.583e-06,0.002688895679999999,3,100,13874,66,30,0,0,1,2,0
afddbf92-f69e-4f07-b9c8-d4ba3ed0a886.singles,10,20,0.0005402991900000003,0.01408843793,0,8.325573000000001e-05,0,100,855,63,28,0,0,3,4,0
b01ac717-809f-45de-9cbe-9992b0f1a721.singles,10,20,0.0005157869799999999,0.007924592360000001,0,8.335477000000002e-05,0,100,389,59,29,0,0,4,4,1
b045f6ed-172b-46c1-b72c-f04c729e025a.singles,10,20,0.0005415699599999998,0.04338006718999999,0,0.012981999189999998,10,100,2646,68,29,0,0,1,1,0
b06f737f-4627-4c06-b6da-5dd0a8f92df0.singles,10,20,0.0005098612200000001,0.008027098480000005,0,7.951462999999999e-05,0,100,442,63,28,0,0,1,4,0
b09a0325-26d7-4218-a0c1-b2707ef9707c.singles,10,20,0.0005077984199999999,0.0019480085499999997,0,0.0019248055400000006,2,100,72,58,28,0,0,0,0,1
b0a4de4b-9da6-4ca4-bb07-6c6a49620bd2.singles,10,20,0.0005297677,0.012885304269999998,0,0.0008930819399999997,1,100,697,63,29,0,0,0,2,0
b0a9b22c-ca6a-4c1b-899a-685a677c105f.singles,10,20,0.0005115660099999999,0.01184776583,0,8.063392e-05,0,100,691,63,29,0,0,2,3,0
b11f7531-6b3c-42fe-b76c-bcbbf6fef251.singles,10,20,0.00051562692,0.008627429,0,0.0016198734699999998,2,100,397,61,28,0,0,1,2,1
b13c1ca0-1a9f-4842-97d6-4277141b9058.singles,10,20,0.0005254422999999997,0.01742447511,0,8.263560999999999e-05,0,100,999,63,30,0,0,1,3,1
b19b9ada-9d38-440b-8323-2e5c2713dfc8.singles,10,20,0.0005641623400000002,0.06252073588000001,0,0.0031162632900000008,3,100,4246,66,29,0,0,2,3,0
b1c2c416-a8e2-4d2e-a7bc-550546799796.singles,10,20,0.0005251221699999999,0.003088321280000002,0,0.018327006800000007,14,100,113,56,28,0,0,4,0,0
b238d80a-1c48-46f8-b8e9-e29bbe14d88f.singles,10,20,0.0005142960500000001,0.0044253978299999995,0,8.374018000000001e-05,0,100,210,63,28,0,0,1,3,0
b23c39cb-f42c-4b3f-ad4c-1ed9203fb987.singles,10,1.496706136,0.0004996392199999998,0.0011917081200000003,1.403e-06,8.171820000000002e-05,0,100,18,56,28,0,0,1,3,0
b2a6f7af-7011-4c0a-83d8-da7cd893603e.singles,10,20,0.00055482021,0.020829877179999998,0,0.013694157130000004,7,100,1477,66,29,0,0,2,6,0
b2fbba54-effb-4987-968a-61ba6b8dd020.singles,10,20,0.0005337590399999999,0.03392023675,0,8.21803e-05,0,100,2286,65,29,0,0,2,4,0
b35e42e3-1ff0-426c-9276-edb19ed7e9e1.singles,10,20,0.0005214631900000001,0.007830565040000004,0,8.255780000000004e-05,0,100,407,64,30,0,0,1,2,0
b3692690-671a-4858-b85c-7a50e4bf5f79.singles,10,20,0.0005428998899999998,0.10351806013,0,0.0074344013100000024,7,100,7776,62,28,0,0,5,2,0
b44d3638-4fa7-4d68-b019-b90401b9926c.singles,10,20,0.0005338883199999997,0.025104687359999996,0,0.00501420921,5,100,1579,63,30,0,0,2,3,0
b4baaf9f-f719-403a-821b-16f5caec6a9b.singles,10,20,0.0005398252900000001,0.023625692199999992,0,0.012795191609999994,11,100,1422,67,30,0,0,0,3,0
b4f03f9b-cfe8-4db6-92a7-e50448e701b4.singles,10,20,0.0005221509100000001,0.011762568000000006,0,0.0009065658600000002,1,100,612,66,30,0,0,1,2,0
b542ce3e-307a-49fe-9a4e-56a83e67e132.singles,10,20,0.00054626054,0.07363595735999998,0,0.004179710339999998,4,100,4483,69,30,0,0,2,5,0
b6633fe3-a867-4537-aa81-c2ed564888e2.singles,10,20,0.0005232356899999999,0.003945898819999999,0,7.851482999999999e-05,0,100,166,62,30,0,0,3,1,0
b66de6e3-04ae-4fa0-914e-bb4ded28737a.singles,10,20,0.0005527123799999999,0.03733309951,0,0.00280443596,3,100,2403,64,30,0,0,1,2,0
b67275ab-f840-4d30-8766-ff87d7b8afc4.singles,10,20,0.00054471863,0.00947382427,0,0.038554313810000004,20,100,456,60,28,0,0,1,1,0
b6cbc7ba-9f2d-4918-85c9-fcd08917f0c0.singles,10,20,0.0005357851200000002,0.015411577530000003,0,0.003036490579999999,3,100,956,68,30,0,0,1,2,0
b6dff1c0-523f-4d1f-bd28-1790395bc816.singles,10,0.684888355,0.0005165681600000001,0.008891069490000002,1.973e-06,0.0008752606299999998,1,100,476,60,30,0,0,1,3,0
b6e76c66-7351-4f7d-9fba-e574ffb77336.singles,10,20,0.00053999418,0.0656024447,0,0.00233770632,3,100,4252,63,29,0,0,0,5,0
b7737133-ab35-4d10-ac14-2f6a3ff92197.singles,10,20,0.0005248798599999999,0.021032317830000008,0,0.0009161441000000002,1,100,1424,61,28,0,0,1,4,0
b7e35413-4c46-49ce-9a21-50aa78b259b5.singles,10,20,0.0005259170100000001,0.01521380488,0,0.0009319472300000001,1,100,910,69,31,0,0,0,3,0
b7f15430-7beb-422b-a53b-27004ae19efd.singles,10,20,0.00056922375,0.09175553843999999,0,0.031002174060000012,19,100,5834,68,30,0,0,2,3,0
b85047fa-d3cd-448b-9664-da87d0f06ca2.singles,10,20,0.0005312013599999999,0.00357313471,0,0.0008578858700000003,1,100,124,61,28,0,0,4,3,0
b86c5a4b-e492-4dd9-b6c6-e68cb8ff3863.singles,10,20,0.0005135714599999999,0.0024970967,0,8.275659e-05,0,100,63,61,28,0,0,1,2,1
b88f84e8-32c1-4e06-a990-9131e40294a4.singles,10,20,0.00053131329,0.019795312560000004,0,0.004139392250000001,4,100,1275,65,30,0,0,0,3,0
b908edc1-37cb-4204-a042-cbf6ebb017b2.singles,10,20,0.0005546127699999999,0.07753348696000001,0,0.0036825548800000023,3,100,6195,63,30,0,0,1,2,0
b9193a61-97c8-4b39-a140-c0db6629d82b.singles,10,5.690459006,0.00054339107,0.050221856390000014,4.498e-06,0.00092296197,1,100,3190,67,30,0,0,3,4,0
b94c3362-1b20-4e90-979b-db2a66fde675.singles,10,5.519781036,0.00055371369,3.1466836720599987,1.322e-06,8.712169e-05,0,100,243713,70,30,0,0,1,4,0
b964e5f9-7328-41c7-9263-e31e08004a64.singles,10,20,0.0005309061500000001,0.025147076690000006,0,0.0007896360100000006,1,100,1635,64,28,0,0,0,4,0
b9c4cdf6-3a6e-429c-af5b-1a816db7df80.singles,10,20,0.0005260191699999998,0.00336857142,0,0.0010239121099999999,1,100,122,59,30,0,0,3,1,1
b9cfb3d2-59eb-4ad9-9bfd-907e0ca295f3.singles,10,20,0.0005366297600000002,0.021218166629999997,0,0.00295759628,3,100,1433,60,28,0,0,1,3,0
b9f67b50-1a6f-493e-a092-51c64f1434a5.singles,10,20,0.00051780767,0.009743450170000003,0,0.0020795856700000005,2,100,572,61,26,0,0,0,1,0
ba33d423-410b-4670-8c26-7df1a256e0e8.singles,10,20,0.0005091984199999998,0.008203173360000003,0,7.844834e-05,0,100,440,64,30,0,0,1,2,0
ba3b903b-92dd-4b4e-ab8e-6297f16fe03e.singles,10,5.514888602,0.0005117560399999999,0.006736557799999999,1.262e-06,8.135910999999999e-05,0,100,364,63,29,0,0,2,3,0
ba5fd3ec-a16d-458f-bc80-42ba77c85706.singles,10,20,0.0005172658699999999,0.00889747453,0,0.0008291747299999996,1,100,570,61,29,0,0,2,1,0
baefefd1-79b4-463f-a7fa-2314f86c4fea.singles,10,20,0.0005036062,0.0034307793600000004,0,8.068424999999999e-05,0,100,117,60,28,0,0,1,2,0
bb0fb9e6-c579-4128-ae27-9a7bf5bb3eb4.singles,10,20,0.0005197626,0.01292207031,0,0.0009517415699999997,1,100,756,64,29,0,0,1,2,0
bb2dbdf0-5682-40f1-be3a-31e43ab6302d.singles,10,20,0.0005393212000000001,0.054631643609999975,0,0.0015089133800000004,2,100,3231,67,30,0,0,2,4,0
bb8cb1f7-e10d-4189-833b-291c43880a06.singles,10,20,0.00053390526,0.017838647410000005,0,0.007240396449999997,4,100,1045,64,29,0,0,0,2,0
bb99af8e-9cac-4239-962d-4b7612571416.singles,10,20,0.0005814401899999997,0.05501276930000002,0,8.546097000000003e-05,0,100,3466,67,28,0,0,2,2,0
bbf3c460-20c7-4694-98d8-f22a1ca5ae34.singles,10,20,0.00052309084,0.016973906930000005,0,8.026657e-05,0,100,936,64,30,0,0,1,2,0
bbfd0d3a-8b28-4420-a41a-bd77c9fc56dc.singles,10,20,0.0005076707299999999,0.003293679269999999,0,8.379454999999998e-05,0,100,111,58,28,0,0,4,4,0
bc431034-2e0d-4591-a50d-289ffd43a7f9.singles,10,20,0.0005114310599999999,0.009010818030000003,0,8.200610999999998e-05,0,100,522,60,28,0,0,2,3,0
bce921de-1f2a-4f15-83da-1fd7d164919b.singles,10,20,0.0005199135700000001,0.006169324010000001,0,0.0040896113199999995,4,100,277,62,28,0,0,1,2,0
bcf3290a-96fa-4581-8aae-66547149f50a.singles,10,20,0.0005114090699999998,0.006909769610000002,0,0.0009472040599999998,1,100,398,58,28,0,0,3,4,0
bd040663-6a10-4a5d-b195-0a235ea3184d.singles,10,20,0.0005053550599999998,0.0025431526499999977,0,8.147624999999998e-05,0,100,76,59,29,0,0,3,3,0
bd4a7081-293c-42c3-a8e6-7fad837856d4.singles,10,20,0.0005183173499999998,0.00863959107,0,0.00365231109,4,100,462,63,28,0,0,2,3,0
bdaa82e4-d639-407d-80b9-a17fc14f0ce0.singles,10,20,0.0005084516700000003,0.0031891465300000004,0,0.0026203356299999998,3,100,163,57,29,0,0,3,2,2
bdb17e64-83f0-48eb-9830-744569b76769.singles,10,20,0.0005254740199999998,0.013757117079999997,0,0.00596609259,6,100,784,64,28,0,0,1,3,0
bdd293df-ef03-4f0c-8557-40647bcd021b.singles,10,20,0.00054795839,0.06918961258999996,0,0.07479160240999999,32,100,4569,62,29,0,0,2,2,0
bded0ecc-de4f-418d-ba27-e00514043510.singles,10,3.693280964,0.0005211983199999999,0.014801624990000005,1.362e-06,8.009766e-05,0,100,1034,58,30,0,0,4,5,0
be434df6-1bd0-4496-9aa2-05a9e3edc0a2.singles,10,20,0.0005295757300000001,0.01211435284,0,8.900655e-05,0,100,810,62,29,0,0,2,4,0
be580d26-a549-4bcc-bd16-e62682cd914b.singles,10,8.512192519,0.0005149311899999997,0.011279791330000002,1.573e-06,0.0008925446,1,100,618,63,30,0,0,3,3,0
be80546f-99d5-4079-a831-1b267f812e4f.singles,10,20,0.0005387618399999999,0.03751086490999999,0,8.425163000000003e-05,0,100,2405,59,30,0,0,2,2,0
be9d26e9-b7f9-4d31-a3f9-5f6f05a98a34.singles,10,20,0.0005060701100000001,0.005300031139999998,0,8.155666000000004e-05,0,100,309,61,28,0,0,1,5,0
bf13c957-49f2-425f-8c18-9c0f8d3ffccf.singles,10,20,0.00053391243,0.01286426641,0,0.01480742847,12,100,728,66,30,0,0,2,1,0
bf6b52c0-2c41-4a8c-b7c4-004c2a56ecc9.singles,10,20,0.0005302061,0.007329426760000003,0,0.0017936816500000005,2,100,372,65,30,0,0,2,1,0
bfa1e525-7d54-4706-8532-b2256a842444.singles,10,20,0.0005317219400000001,0.018020674399999995,0,8.529768000000004e-05,0,100,1135,65,28,0,0,3,3,0
bfca073a-f773-4ec5-aedd-770a1981aa73.singles,10,0.057306612,0.0005491714899999999,0.37884439052999996,2.064e-06,8.630140999999999e-05,0,100,28355,71,31,0,0,2,1,1
bfd11030-cae7-4b02-9b43-5960be65e348.singles,10,20,0.0005132660500000003,0.005239337870000002,0,0.0016507607399999992,2,100,245,64,29,0,0,0,2,0
c00f0f71-6995-4059-be80-1aadd6fbf9ca.singles,10,20,0.0005260833300000001,0.01938814931000001,0,8.147491e-05,0,100,1331,62,28,0,0,2,2,0
c042929a-e3a5-4ce5-8180-8c958983a783.singles,10,20,0.0005086848200000001,0.0021575808800000013,0,0.0018021563600000001,2,100,76,56,29,0,0,1,1,1
c059537a-45d0-45cd-bb04-6847f6f8123b.singles,10,20,0.0005374271700000001,0.05262413539000001,0,0.0015780438199999999,2,100,3582,69,29,0,0,1,2,0
c06e7ae9-21ca-461c-8620-a518eb637f6e.singles,10,20,0.0005091706800000001,0.0025926244799999985,0,0.0009008039700000002,1,100,91,63,29,0,0,2,2,0
c07cb2c1-6f06-48fe-9376-fd6f46d6841f.singles,10,20,0.0005227965899999999,0.018144447440000003,0,0.0016859468,2,100,994,61,28,0,0,1,2,0
c088e212-2cc4-4d84-a728-b0eaa5a3ca14.singles,10,20,0.0005369505599999999,0.01060926785,0,0.019981057389999998,15,100,593,68,30,0,0,1,2,0
c0b6ac9a-25aa-4a61-ac6c-0b28e015b9de.singles,10,20,0.0005316684499999999,0.00442755095,0,0.0009453234700000003,1,100,236,60,29,0,0,1,4,0
c0d9ed51-3e43-471d-963b-54208f7e1ba1.singles,10,20,0.00052025963,0.006810842329999999,0,8.301857000000001e-05,0,100,370,58,27,0,0,1,3,0
c0fae4c3-0b79-4494-b3b5-748e8c2dd89b.singles,10,20,0.0005449681799999999,0.37991406669,0,0.021447471090000007,15,100,30782,62,29,0,0,2,4,0
c19253bb-b625-4c87-9920-c8c203425750.singles,10,20,0.00054602105,0.08982673318000003,0,0.005579245709999998,6,100,7310,60,29,0,0,2,3,0
c2e32b56-9beb-45bf-bccf-2970563f3723.singles,10,20,0.0005073304400000001,0.003821127779999999,0,0.0008690196899999999,1,100,160,61,29,0,0,0,2,0
c39f38bb-c242-4715-95ff-7803f5337161.singles,10,20,0.0005133074000000001,0.0071639214699999966,0,0.00164944969,2,100,334,61,30,0,0,1,4,0
c3cec20c-a931-4895-b6a0-633d18cf313e.singles,10,20,0.0005497534899999998,2.7116235157899977,0,0.00370114283,3,100,222662,63,30,0,0,1,5,0
c3db9b75-6c13-41e5-aeff-26ed2bc9b265.singles,10,20,0.0005469385799999997,0.07221361249000004,0,0.0048949582000000005,4,100,5341,63,28,0,0,0,3,0
c4218746-8408-41c8-a77a-c9309807220b.singles,10,20,0.0005471762499999997,0.1044355084,0,0.015096889420000002,11,100,8559,66,29,0,0,1,2,0
c45d1617-e8f1-4426-ad70-8427f0388bc8.singles,10,20,0.00051469847,0.010061922119999995,0,0.0008822253000000005,1,100,585,62,28,0,0,4,1,1
c46f18ac-cd70-45f9-94be-ff41ff1e1a52.singles,10,0.085603422,0.0005212099000000001,0.005182977160000002,1.293e-06,8.317037000000003e-05,0,100,269,60,29,0,0,1,3,0
c47f21f6-a840-4437-a898-a56cbce9277b.singles,10,20,0.0005309941200000001,0.00280712591,0,0.012601756300000003,11,100,84,59,28,0,0,1,3,0
c4ec972b-f2b7-49fd-8af3-e7ad3d6751e7.singles,10,20,0.0005034098599999999,0.0036492444799999997,0,0.0008684515899999996,1,100,149,58,28,0,0,1,1,0
c51fa5bb-cafa-4449-bc99-29e9880eb09c.singles,10,0.424881917,0.00051733421,0.0034485673199999988,1.513e-06,0.0017965472000000002,2,100,96,59,30,0,0,2,4,1
c52c6261-c1c7-42f2-a39f-08d23a15459b.singles,10,20,0.0005509403800000003,0.16392273570000007,0,0.021731053519999995,9,100,11378,68,29,0,0,0,1,0
c55d0aa7-acb3-442e-8da4-c1c21517d26b.singles,10,20,0.0005362340300000002,0.04050481381999999,0,0.006022498940000002,5,100,2796,61,28,0,0,1,2,0
c6182efd-b395-4563-acaf-b8b8eddf854b.singles,10,20,0.0005124104099999999,0.003865600289999999,0,0.005195807300000001,5,100,153,59,29,0,0,1,5,0
c626a8db-8fb0-454f-b7c8-c3f08956ae96.singles,10,20,0.00054835171,0.006533124660000001,0,0.07237363822999997,23,100,389,62,27,0,0,1,3,0
c63dfdcf-709f-445e-a1c4-32aa0222d0c8.singles,10,20,0.0005386709699999996,0.006213124860000002,0,0.03264624053999999,12,100,260,62,29,0,0,0,2,0
c64d2475-f56d-427d-85ae-9b4b00c12eee.singles,10,20,0.00054888961,0.16178763624000006,0,8.681896000000002e-05,0,100,10544,65,28,0,0,4,2,0
c6537e3e-7aa8-4610-846d-9c1eabd9c0dd.singles,10,20,0.0005351120600000001,0.028497922079999998,0,0.005367133740000001,5,100,1893,67,29,0,0,1,2,0
c6b61f9a-e08a-45c9-8e74-74f7d816f991.singles,10,20,0.0005117500100000001,0.006946989519999999,0,8.080342e-05,0,100,344,60,27,0,0,3,4,0
c7642397-64d7-4a2a-9e85-06a6a87dd058.singles,10,20,0.0005163624200000001,0.006161249459999998,0,0.0020018148800000006,2,100,327,62,28,0,0,0,5,0
c78e08d0-088a-4ba6-a529-f9180d63a3a9.singles,10,20,0.0005363499199999999,0.043041688309999986,0,8.289162999999999e-05,0,100,3663,60,27,0,0,0,3,0
c7bca23f-ea0b-47c3-a4d2-257b43d3cebd.singles,10,20,0.0005041566900000001,0.0034679018899999997,0,8.160348999999999e-05,0,100,141,64,29,0,0,0,3,0
c819da46-a979-4121-a70c-e590676b6b9c.singles,10,20,0.0005332497300000001,0.008183460690000002,0,0.00504709706,5,100,475,59,27,0,0,1,3,0
c8660a49-6970-42ab-821f-fbe30dd2b06f.singles,10,20,0.0005515688899999996,0.09009456239000001,0,0.19222178486000005,45,100,6051,61,30,0,0,1,3,0
c86b4b79-32db-4306-8051-24a9ce1d0519.singles,10,20,0.00054410516,0.19295813279000004,0,0.00095142977,1,100,13225,62,29,0,0,0,1,0
c871b720-00d0-4bfb-9fc9-e27514c7254f.singles,10,20,0.0005197627,0.013244331250000001,0,0.0015796093300000002,2,100,731,64,29,0,0,0,3,0
c8a85f13-4871-486b-9cf4-6c535d22d8b5.singles,10,20,0.0005054243699999998,0.0036281748199999985,0,8.241047000000001e-05,0,100,150,63,27,0,0,0,3,0
c8c1b3da-b86b-4602-9a68-445133d7f4cc.singles,10,20,0.0005063787299999999,0.00732681521,0,8.255689e-05,0,100,356,62,29,0,0,3,3,0
c8e7b457-2a24-44c1-9109-a2532d836324.singles,10,20,0.0005485404600000001,0.6018848139299999,0,0.011814956180000004,10,100,43212,65,29,0,0,0,5,0
c8eb5059-685b-4999-907d-520e2f484341.singles,10,20,0.00054383019,0.16691669731,0,0.00737612312,4,100,12464,62,28,0,0,0,3,0
c8f63039-f8d9-4933-98e4-e906ad2b66d1.singles,10,20,0.0005341181199999999,0.01977709123000001,0,0.009533573560000001,7,100,1157,66,30,0,0,2,4,0
c9379acb-9a00-43bf-92eb-d29317cd928a.singles,10,20,0.0005229057899999997,0.01302957061,0,0.00201442471,2,100,723,65,28,0,0,0,2,0
c96d474d-15fd-4a7e-950f-b403256d631c.singles,10,20,0.0005144231,0.006270225239999999,0,8.045541e-05,0,100,287,62,30,0,0,1,3,0
c9bc12e7-266c-4ff1-90a4-9338b86057b2.singles,10,20,0.0005265712299999998,0.0066840958499999985,0,0.00821006166,7,100,356,62,28,0,0,1,2,0
c9da65bc-81bb-4058-9638-b5f906568c45.singles,10,20,0.0005225989800000001,0.004092810630000001,0,0.0017950357499999998,2,100,155,60,29,0,0,2,4,0
c9e48e3d-fcb1-4fff-b4bc-ab6a6086702a.singles,10,0.240910752,0.0005101494600000002,0.005421748310000001,1.393e-06,0.0009219381100000004,1,100,257,61,29,0,0,3,3,0
c9f3a7a3-ea6f-4712-a5a6-66dad8fe35cc.singles,10,20,0.0005448728799999997,0.028460308540000003,0,0.00532942429,5,100,1972,63,29,0,0,2,2,0
ca46c509-e711-46ce-80e2-5f359b88f535.singles,10,20,0.0005116976999999999,0.006072057830000001,0,8.464663999999997e-05,0,100,297,62,27,0,0,1,5,0
ca97e4b4-25c2-4dfd-b7aa-1be6802f41ff.singles,10,20,0.0005019365899999998,0.002571047130000001,0,8.070983e-05,0,100,90,61,29,0,0,3,3,0
cb198149-566b-4d8d-af98-a5814db9aa5e.singles,10,20,0.0005233353699999999,0.01913860145,0,0.0017560711999999993,2,100,1162,63,29,0,0,3,2,0
cb220faa-32d4-4389-b618-535caadf3cec.singles,10,20,0.00056009296,0.022566116020000006,0,0.06145725953000002,22,100,1601,62,29,0,0,2,3,0
cb9b0bfb-f50b-4afe-beab-af601ad0f656.singles,10,20,0.0005323885899999999,0.02584701063000001,0,0.00095425175,1,100,1366,59,29,0,0,2,2,0
cbb35c2a-009c-449a-9855-0cce1788cb07.singles,10,20,0.0005259449199999999,0.007212934499999999,0,0.00357643077,4,100,283,64,29,0,0,0,1,0
cbe4df7d-9df6-4fda-8035-d69cf4aa6f7c.singles,10,20,0.0005439245200000001,0.05725788856000003,0,8.629866000000001e-05,0,100,3931,63,27,0,0,3,3,0
cc2c30cc-74ce-4dbf-9174-d708339bead3.singles,10,20,0.0005055672099999999,0.0027740105799999998,0,7.924512e-05,0,100,99,57,29,0,0,1,5,0
cc413d07-62a6-4df4-8c31-f3112e8df3ba.singles,10,20,0.0005481153200000001,0.014946319890000002,0,0.021524382040000005,15,100,732,65,30,0,0,2,2,0
ccb90780-1660-47f1-b953-b82ebd16cc26.singles,10,20,0.0005958511300000001,0.04428909380999999,0,0.09731076435000001,38,100,2324,68,29,0,0,2,3,0
